work_id	title	favorites_count
23328	アタックNo.1　涙の不死鳥	804
26157	ゲゲゲの鬼太郎（第2作）	3299
26813	ゴルゴ13（1971）	2054
27983	さすらいの太陽	322
10300	ルパン三世 PART1	19803
23291	決断	4026
27982	国松さまのお通りだい	309
23354	珍豪ムチャ兵衛	214
23356	天才バカボン	2967
