work_id	title	favorites_count
21348	「ライチ☆光クラブ」	8746
10627	｢リコーダーとランドセル ド♪｣	7236
10628	｢リコーダーとランドセル レ♪｣	3605
11394	｢侵略!!イカ娘｣オリジナルアニメーション2012SUMMER	8984
21246	009 RE：CYBORG	10009
10714	AKB0048	7750
21854	AMNESIA	16851
21424	Animelo Summer Live 2012 -INFINITY∞-	7646
10646	Another	91021
10713	BRAVE10	13028
10644	BTOOOM！	41737
11555	DOG DAYS'	15405
20967	FAIRY TAIL　第125話～第150話	24646
20980	FAIRY TAIL　第151話～第175話	25435
10865	gdgd妖精s(ぐだぐだフェアリーーズ)	2150
24285	JAM Project LIVE 2011-2012 GO!GO!GOING!!～不滅のZIPANG～	419
10647	K	73134
22242	K All in One Edition～Master in 2Hours～	15567
10858	LUPIN the Third ～峰不二子という女～	18773
27714	OVA 乙女はお姉さまに恋してる～2人のエルダー～THE ANIMATION	3396
10146	OVA『ToHeart2ダンジョントラベラーズ』	5362
20082	Peeping Life - WORLD HISTORY -	1478
10656	Peeping Life (ピーピング・ライフ) 5.0.ch	1390
10785	Peeping Life (ピーピング・ライフ) The Perfect Explosion	1394
11191	PSYCHO-PASS サイコパス	203937
20272	ROAD TO NINJA -NARUTO THE MOVIE-	11271
10512	TARI　TARI	54450
23251	THE UNLIMITED 兵部京介	10823
25305	TIGER ＆ BUNNY THE LIVE	4992
20913	To LOVEる-とらぶる-ダークネス	70834
11339	ＴＶアニメ版 ゆるめいつ ３でぃ PLUS	1439
24717	ZETMAN	5877
11484	アイカツ！	38134
20138	アクエリオンEVOL	21074
10651	アクセル・ワールド	73188
24009	アシュラ	3987
21212	あっちこっち	33892
23358	アニメ おしりかじり虫　第１シリーズ	962
20334	あの夏で待ってる	50731
20448	アマガミSS+ plus	33855
10514	アルカナ・ファミリア	24832
24012	イクシオン サーガ DT	12931
24857	イナズマイレブンGO クロノ・ストーン	15469
23285	インド版「巨人の星」(スーラジ　ザ・ライジングスター)	658
23952	インフェルノコップ	454
11540	うーさーのその日暮らし	4789
10791	うぽって！！	14213
21850	エウレカセブンAO	27244
10790	えびてん 公立海老栖川高校天悶部	7964
11288	エリアの騎士	15058
11430	お兄ちゃんだけど愛さえあれば関係ないよねっ	51176
11457	カードファイト!! ヴァンガード　アジアサーキット編	3548
24492	カードファイト!! ヴァンガード リンクジョーカー編	2676
20431	ガールズ＆パンツァー	66695
23861	ガッ活！ 第1シリーズ	2533
22460	カンピオーネ! ～まつろわぬ神々と神殺しの魔王～	40339
29006	きかんしゃトーマス（シリーズ14）	23
29007	きかんしゃトーマス（シリーズ15）	121
27939	きかんしゃトーマス（シリーズ16）	413
22970	キルミーベイベー	39771
20523	キングダム	85942
11402	クイーンズブレイド リベリオン	11281
26603	グスコーブドリの伝記	4829
22502	ココロコネクト	58443
10913	この男子、人魚ひろいました。	4296
11564	この中に1人、妹がいる！	39662
25383	こびと観察入門３	1036
10696	これはゾンビですか?オブ・ザ・デッド	21549
10655	さくら荘のペットな彼女	101946
23439	サクラ大戦 巴里花組ライブ2012 ～レビュウ・モン・パリ～	1113
23437	サクラ大戦 紐育星組ライブ2012 ～誰かを忘れない世界で～	928
21351	さんかれあ	45423
10739	しばいぬ子さん	2999
11103	シャイニング・ハーツ ～幸せのパン～	11925
20495	ジョジョの奇妙な冒険	110511
21087	じょしらく	44422
10798	しろくまカフェ	56607
27538	スクライドオルタレイション	5396
10817	ストライクウィッチーズ　劇場版	22992
24388	スマイルプリキュア！	21691
24378	スミ子	320
10851	ゼロの使い魔F	22741
11342	ソードアート・オンライン	196328
10685	だから僕は、Ｈができない。	38819
24853	ダンボール戦機Ｗ	9219
10741	ちとせげっちゅ！！	2131
20080	ちとせげっちゅ！！ 二時限目	1058
21201	ツキウタ。DRAMAシリーズ	10398
21889	つぶやき隊　～つぶやき続けて３作目～	398
21890	つぶやき隊　～つぶやき続けて4作目～	385
11179	つり球	25971
10722	てーきゅう	13445
26927	デュエル・マスターズ ビクトリーV	660
11193	テルマエ・ロマエ	12488
20656	トータル・イクリプス	34889
20713	となりの怪物くん	70455
10613	とびだせ!土管くん	992
27540	ねらわれた学園	6158
27733	バイオハザード ダムネーション	5438
10931	ハイスクールD×D	58646
21982	バクマン。第3シリーズ	18798
11431	はぐれ勇者の鬼畜美学（エステティカ）	57518
11313	パパンがパンダ	845
23253	ハヤテのごとく！CAN’T TAKE MY EYES OFF YOU	11091
23346	ハルのふえ	481
24102	バ怪獣　ゴメラ	243
21440	ひだまりスケッチ×ハニカム	12414
24014	ぴっちぴち♪ しずくちゃん	1779
20950	ファイ・ブレイン～神のパズル 第2シリーズ	8077
11209	ブラック★ロックシューター	21292
21204	プリティーリズム・ディアマイフューチャー	13981
20077	ポヨポヨ観察日記	2848
22514	マギ	74648
24909	マルドゥック・スクランブル 排気	4313
23144	みなみけ　おまたせ	11835
20453	ミュージカル『薄桜鬼』斎藤 一 篇	5448
27725	モンスター・ホテル	1590
10629	ゆるめいつ 3でぃ	1335
10513	ゆるゆり♪♪	27309
22323	ヨルムンガンド	72837
22324	ヨルムンガンド PERFECT ORDER	40686
25901	ラブライブ! μ's First LoveLive!	5316
20434	リトルバスターズ！	81002
21902	ルパンしゃんしぇい	4373
28131	ルパン一家勢揃い	6381
23090	ルパン三世TVSP #23 東方見聞録 ～アナザーページ～	8809
21728	るろうに剣心 ‐明治剣客浪漫譚‐新京都編	11834
11190	ロボティクス・ノーツ	31125
11587	わすれなぐも	6864
25153	ワンピース 第575～578話	10591
22391	宇宙兄弟	51275
10789	映画「図書館戦争　革命のつばさ」	21444
22789	映画かいけつゾロリ だ・だ・だ・だいぼうけん！	2193
28955	映画クレヨンしんちゃん　嵐を呼ぶ！オラと宇宙のプリンセス	561
22065	映画スマイルプリキュア！絵本の中はみんなチグハグ！	7808
22064	映画プリキュアオールスターズNewStage みらいのともだち	9654
11403	黄昏乙女×アムネジア	34235
10669	俺の妹がこんなに可愛いわけがない TRUEROUTE	40937
23601	夏色キセキ	9466
11210	夏雪ランデブー	16385
10850	夏目友人帳 肆	75172
26534	喜安浩平の世界	430
11329	偽物語	79655
11217	境界線上のホライゾンⅡ	28803
22335	銀河へキックオフ	7039
21545	銀魂’	68114
21557	銀魂’ 延長戦	48362
22609	君と僕。2	16192
