work_id	title	favorites_count
28033	ＢＡＤＢＯＹＳ	2326
10433	MINKY MOMO in 夢にかける橋	1982
10203	NG騎士ラムネ&40DX ワクワク時空 炎の大捜査戦	4147
23495	ＯＶＡキャシャーン	1702
29112	ああっ女神さまっ OVA	3043
25496	けろけろけろっぴのぼくらのお姫さま	342
25497	けろけろけろっぴのよわむし王子の大冒険	327
20937	ジャングルの王者ターちゃん	13928
10774	スラムダンク	77912
25499	たあ坊のガンバル宣言	598
23496	タイムボカン王道復古	1509
25219	ドラゴンボールＺ　絶望への反抗!! 残された超戦士 悟飯とトランクス	8422
25502	ハンギョドンのパラレル大作戦　－未来世界は大さわぎ－	512
11467	ブラック・ジャック＜OVA＞	8976
10224	ぼくの地球を守って	17019
27086	ポコニャン！	2029
10923	マグマ大使	1230
24937	メイクアップ！セーラー戦士	6628
24067	ライオンブックスシリーズ 悪右衛門	523
21754	ルパン三世TVSP #05 ルパン暗殺指令	6439
24702	ろくでなしＢＬＵＥＳ１９９３	942
26617	映画「ぼのぼの」	1684
24195	映画『カッパの三平』	924
28936	映画クレヨンしんちゃん　アクション仮面ＶＳハイグレ魔王	1189
24914	仮面ライダーＳＤ	1748
10248	機動警察パトレイバー2 The Movie	23065
11052	劇場版 美少女戦士セーラームーンR	24694
24825	劇場版 幽☆遊☆白書	10692
27232	剣勇伝説YAIBA	5111
20982	紺碧の艦隊	21507
20251	若草物語　ナンとジョー先生	2825
26753	獣兵衛忍風帖	4091
11295	蒼き伝説シュート！	4966
10636	超音戦士ボーグマン2 -新世紀2058-	1730
29203	特捜戦車隊ドミニオン	2344
10269	難波金融伝ミナミの帝王 アニメバージョン	1144
24431	美少女戦士セーラームーンR	26576
26855	魔神英雄伝ワタル 終わりなき時の物語	2708
21305	無責任艦長タイラー	12611
20016	勇者特急マイトガイン	8219
