work_id	title	favorites_count
28384	さらば宇宙戦艦ヤマト 愛の戦士たち	1667
25559	チリンの鈴	703
22942	はいからさんが通る	11801
20190	ペリーヌ物語	6089
20602	ルパン三世 ルパンVS複製人間	13443
25739	一休さんとやんちゃ姫	676
10479	宇宙海賊キャプテンハーロック	8981
10945	宇宙海賊キャプテンハーロック　アルカディア号の謎	5037
28381	宇宙戦艦ヤマト2	2784
23293	科学忍者隊ガッチャマンⅡ	1722
10565	銀河鉄道999　アンドロメダ篇	9092
10564	銀河鉄道999　空間軌道篇	9004
10486	銀河鉄道999　出発篇	17409
10894	劇場版『科学忍者隊ガッチャマン』	1589
25558	親子ねずみの不思議な旅	206
24680	大雪山の勇者　牙王	939
23364	宝島	2202
10226	未来少年コナン	22015
