work_id	title	favorites_count
20411	〈物語〉シリーズ セカンドシーズン（第12話～第15話） 囮物語	53495
20412	〈物語〉シリーズ セカンドシーズン（第17話～第20話） 鬼物語	54858
20409	〈物語〉シリーズ セカンドシーズン（第1話～第5話） 猫物語(白)	61744
20413	〈物語〉シリーズ セカンドシーズン（第21話～第26話） 恋物語	56266
20415	〈物語〉シリーズ セカンドシーズン（第6話・第11話・第16話） 総集編	44173
20410	〈物語〉シリーズ セカンドシーズン（第7話～第10話） 傾物語	56032
10950	「俺の妹がこんなに可愛いわけがない。」TV未放送 第14話～最終回第16話	38923
11395	｢侵略!!イカ娘｣オリジナルアニメーション2013SUMMER	8794
10749	AKB0048 nextstage	6708
21425	Animelo Summer Live 2013 -FLAG NINE-	8942
23352	ANISAVA	256
23686	BAYONETTA Bloody Fate　(ベヨネッタ ブラッディフェイト)	10514
11017	BLAZBLUE ALTER MEMORY	7937
21383	BROTHERS CONFLICT	26629
11566	COPPELION	33367
10805	DD北斗の拳	3900
20028	DEVIL SURVIVOR2 the ANIMATION	20447
11000	DIABOLIK LOVERS	32228
11049	DIABOLIK LOVERS　Episode6.5	12283
28643	Dステ12th「TRUMP」REVERSE（TRUMPシリーズ）	329
28642	Dステ12th「TRUMP」TRUTH（TRUMPシリーズ）	432
11165	Fate/kaleid liner プリズマ☆イリヤ	62470
22333	GJ部	15412
25227	HEROES(ヒーローズ)～Legend of Battle Disks～	519
11175	IS<インフィニット・ストラトス>2	47382
24286	JAM Project Premium LIVE 2013 THE MONSTER’S PARTY	430
28191	KUBBE（キュッパ）	319
23954	KY系JCクウキちゃん	498
23728	Ｌａｒｖａ（ラーバ）　SEASON２	928
26538	LINE TOWN	3881
25233	NINJA ハットリくんリターンズ Season1	1489
25234	NINJA ハットリくんリターンズ Season2	538
25235	NINJA ハットリくんリターンズ Season3	447
25236	NINJA ハットリくんリターンズ Season4	446
25237	NINJA ハットリくんリターンズ Season5	414
25238	NINJA ハットリくんリターンズ Season6	429
25239	OVA「WILD ADAPTER」	6166
27960	OVA「超次元ゲイム ネプテューヌ ～陽だまりの茄花（リトルパープル）～」	1679
23961	Peeping Life -手塚プロ・タツノコプロ アニメバンチョー版-	397
10938	Peeping Life ―手塚プロ・タツノコプロ ワンダーランド―	1583
10857	RDG レッドデータガール	29665
23707	SHORT PEACE	10012
25130	SKET DANCE(OAD)	8050
11297	TVアニメ「Free!」	81005
20051	Wake Up, Girls！ 七人のアイドル	7670
24475	WHITE ALBUM2	27488
28712	アイアンマン：ライズ・オブ・テクノヴォア	421
20306	アイカツ！（2ndシーズン）	21311
10963	あいまいみー	12199
21565	アウトブレイク・カンパニー	62130
24256	アオハライド	33820
27277	アンバーとまなぼうせいかつあんぜん／ロボカーポリーシリーズ	53
24856	イナズマイレブンGO ギャラクシー	12139
11588	うたの☆プリンスさまっ♪ マジLOVE2000％	27113
24493	カードファイト!! ヴァンガード レギオンメイト編	2190
11030	ガイストクラッシャー	1753
20202	ガッチャマン クラウズ	20553
11212	ガリレイドンナ	13360
11438	ガンダムビルドファイターズ	34534
23847	がんばれ！ルルロロ 第１シリーズ	2308
27940	きかんしゃトーマス（シリーズ17）	201
10733	キューティクル探偵因幡	21635
11005	キルラキル	103519
20027	きんいろモザイク	50293
20856	キングダム 第2シリーズ	56444
27067	くもりときどきミートボール２　フード・アニマル誕生の秘密	1370
10905	げんしけん二代目	13397
11006	ゴールデンタイム	61031
25384	こびと観察入門４	972
25386	こびと大研究	700
21303	サーバント×サービス	57119
23218	サカサマのパテマ	20458
23440	サクラ大戦 紐育星組ショウ2013 ～ワイルド・ウエスト・希望～	863
11230	サムライフラメンコ	21141
20635	スタードライバー THE MOVIE	14796
21566	ステラ女学院高等科C3部（しーきゅーぶ）	11298
11002	ストライク・ザ・ブラッド	97125
11341	スパロウズホテル　リニューアル	1007
11422	ソードアート・オンライン Extra Edition	80260
23953	ターニングガールズ	553
11202	ダイヤのA（第1話～第51話）	51214
11472	ダイヤのＡ（第52話～第75話）	28565
20325	たまこまーけっと	76402
10898	たまゆら ～もあぐれっしぶ～	12264
21019	ダンガンロンパ　The Animation	73406
24854	ダンボール戦機ウォーズ	6846
20615	ちはやふる2	32728
11257	てーきゅう 2期	4850
11258	てーきゅう 3期	4502
11067	デート・ア・ライブ	87050
11151	てさぐれ！部活もの	12430
21706	デス・ビリヤード	11823
26928	デュエル・マスターズ ビクトリーV3	775
10799	とある科学の超電磁砲S	105663
24389	ドキドキ！プリキュア	16623
20023	なめこ家の一族	2703
20101	にゅるにゅる！！KAKUSENくん	443
11008	のんのんびより	89281
11632	ハイスクールD×D NEW	32903
20859	はじめの一歩 Rising	16239
10796	はたらく魔王さま！	115673
23146	パパのいうことを聞きなさい！ 男女8人夏物語(OVA)	11071
23252	ハヤテのごとく! Cuties	15624
11404	ビーストサーガ	471
10996	ビビッドレッド・オペレーション	14508
24715	ファイ・ブレイン～神のパズル 第3シリーズ	5834
21568	フォトカノ	16566
23072	ふたりはミルキィホームズ	4223
10734	ぷちます！ -プチ・アイドルマスター-	8623
11167	ブラッドラッド	33982
11009	フリージング ヴァイブレーション	10405
21205	プリティーリズム・レインボーライブ	22864
11298	フルーティー侍	959
11153	ヘタリア　Ｔhe Ｂeautiful Ｗorld	21420
20022	ぼくは王さま	955
28705	ポケットモンスターXY	5367
27275	ポリーとまなぼうこうつうあんぜん／ロボカーポリーシリーズ	96
20579	ポンコツクエスト～魔王と派遣の魔物たち～	15400
10736	まおゆう魔王勇者	70645
22515	マギ 第2期	48045
10737	まんがーる！	8047
27801	みいつけた！ いすのまちのコッシー ひとりぼっちのコッシー	196
24959	みこすり半劇場	2859
11019	ミス・モノクローム－The Animation－	7509
21422	みなみけ　ただいま	25300
23145	みなみけ　夏やすみ	10372
21346	ミュージカル「黒執事」-The Most Beautiful DEATH in The World- 千の魂と堕ちた死神	7369
21342	ミュージカル「美少女戦士セーラームーン」-La Reconquista-	3753
20454	ミュージカル『薄桜鬼』沖田総司 篇	5576
20456	ミュージカル『薄桜鬼』土方歳三 篇	4766
21874	みんなだいすきそらジロー	846
11024	メガネブ！	5241
22967	やはり俺の青春ラブコメはまちがっている。	147984
10738	ヤマノススメ	50267
23776	ヤンキーハムスター	4086
11304	ゆうとくんがいく	166
23210	ゆゆ式	33740
11423	よんでますよ、アザゼルさん。Z	16487
11141	ラブライブ！	70444
25903	ラブライブ! μ's 3rd Anniversary LoveLive!	4598
25902	ラブライブ! μ's New Year LoveLive! 2013	4547
11015	リトルバスターズ！～Refrain～	34096
24372	ルパン三世TVSP #24 princess of the breeze ～隠された空中都市～	9209
27276	ロイとまなぼうしょうぼうあんぜん／ロボカーポリーシリーズ	56
10884	ロウきゅーぶ！SS	14468
11317	ログ・ホライズン	107807
27278	ロボカーポリー　ソング・ソングミュージアム	80
11419	ワールドフールニュース	467
23955	ワールドフールニュース　YouTube版	75
11021	ワルキューレロマンツェ	26073
24129	ワンピース パンクハザード編	25735
25154	ワンピース 第590話	11380
20274	闇芝居	14282
11589	宇宙戦艦ヤマト2199(TV版)	24641
22790	映画かいけつゾロリ まもるぜ！きょうりゅうのたまご	1928
28956	映画クレヨンしんちゃん　バカうまっ！ Ｂ級グルメサバイバル!!	1776
22067	映画ドキドキ！プリキュア マナ結婚!!? 未来につなぐ希望のドレス	7260
22066	映画プリキュアオールスターズNewStage2 こころのともだち	9459
11308	俺の脳内選択肢が、学園ラブコメを全力で邪魔している	54822
11083	俺の彼女と幼なじみが修羅場すぎる	74407
10797	俺の妹がこんなに可愛いわけがない。	57102
23957	花のずんだ丸	85
21463	革命機ヴァルヴレイヴ	51102
21464	革命機ヴァルヴレイヴ 2nd SEASON	30495
11010	機巧少女は傷つかない	58587
20149	帰宅部活動記録	36023
10900	義風堂々！！ 兼続と慶次	7389
11073	宮河家の空腹	7036
22719	京騒戯画	29132
21214	境界の彼方	132286
10730	琴浦さん	32891
22197	銀の匙 Silver Spoon（第1期）	64028
24002	銀河機攻隊マジェスティックプリンス	23141
21293	君のいる町	29413
20024	劇場アニメ　どーにゃつ	1364
23459	劇場版　HUNTER×HUNTER The LAST MISSION	39651
11425	劇場版 STEINS;GATE 負荷領域のデジャヴ	81613
20290	劇場版 あの日見た花の名前を僕達はまだ知らない。	71320
28982	劇場版 きかんしゃトーマス ブルーマウンテンの謎	56
11515	劇場版 花咲くいろは HOME SWEET HOME	32462
20436	劇場版 薄桜鬼 第一章 京都乱舞	19006
25232	劇場版 魔法少女まどか☆マギカ［新編］叛逆の物語	61885
21115	劇場版「とある魔術の禁書目録－エンデュミオンの奇蹟－」	58365
23604	劇場版「ペルソナ３」 #1 Spring of Birth	31912
23936	劇場版HUNTER×HUNTER～緋色の幻影～	35289
24499	劇場版カードファイト!! ヴァンガード ネオンメサイア	1838
28858	劇場版しまじろうのわお！ しまじろうと フフの だいぼうけん ～すくえ！七色の花～	196
24365	劇場版銀魂 完結篇 万事屋よ永遠なれ	26906
11003	犬とハサミは使いよう	34028
11418	言の葉の庭	60353
22229	攻殻機動隊 ARISE	29312
21296	黒子のバスケ　第2期	41860
27295	殺し屋さん	5280
20914	私がモテないのはどう考えてもお前らが悪い！	48627
11443	弱虫ペダル	66056
23447	小鳥遊六花･改 ～劇場版 中二病でも恋がしたい!～	21603
20260	小野坂・小西のO+K 2.5次元 アニメーション 1 ～これが2.5次元化だ!!～	2812
23958	新世紀末 奴との遭遇	237
10885	神さまのいない日曜日	33939
23254	神のみぞ知るセカイ 女神篇	25107
25143	進撃の巨人 OAD イルゼの手帳 ―ある調査兵団員の手記―	25060
10811	進撃の巨人 Season 1	129642
11551	世界でいちばん強くなりたい！【リテイク版】	13205
27459	聖☆おにいさん	14545
11020	声優戦隊ボイストーム7	1912
10808	絶対防衛レヴィアタン	5563
20154	戦姫絶唱シンフォギアG	36902
11539	閃乱カグラ	23551
11027	蒼き鋼のアルペジオ -アルス・ノヴァ-	46447
22115	断裁分離のクライムエッジ	16068
22768	竹達彩奈 1stライブ“apple symphony” the Live & the Birthday	3191
23535	超ゼンマイロボ パトラッシュ	155
10901	超次元ゲイム ネプテューヌ	18936
11016	東京レイヴンズ	72042
11420	桃屋×Peeping Life　ご縁ですよ！	1169
11001	凪のあすから	137294
27153	忍たま乱太郎　第21シリーズ	14733
27494	忍たま乱太郎　第30シリーズ	17192
23956	熱血探偵事務所	145
22814	波打際のむろみさん	10240
11109	這いよれ！ニャル子さんＷ	37788
21053	秘密結社 鷹の爪 MAX	4162
20084	百花繚乱 サムライブライド	12898
23441	舞台 サクラ大戦奏組 ～薫風のセレナーデ～	989
20354	舞台『弱虫ペダル』箱根学園篇～眠れる直線鬼～	3570
21386	舞台版『心霊探偵八雲　いつわりの樹』	2391
10953	変態王子と笑わない猫。	63015
20026	僕は友達が少ないNEXT	49027
24010	魔界王子 devils and realist	22466
10994	問題児たちが異世界から来るそうですよ?	67700
11022	夜桜四重奏 -ハナノウタ-	40080
28015	夜桜四重奏 ～ツキニナク～	5641
11336	勇者になれなかった俺はしぶしぶ就職を決意しました。	66159
20075	有頂天家族	50035
11501	妖怪ウォッチ	17729
11275	踊り子クリノッペ	551
22805	龍 -RYO-	2692
23977	恋愛ラボ	20149
22831	惡の華	22625
