work_id	title	favorites_count
10988	アルプスの少女ハイジ	14726
24816	グレートマジンガー	3226
24817	ゲッターロボ	5660
23362	はじめ人間ギャートルズ	3794
21924	マジンガーＺ対暗黒大将軍	3353
28380	宇宙戦艦ヤマト	4256
23292	昆虫物語新みなしごハッチ	934
23394	柔道讃歌	457
10986	小さなバイキング ビッケ<前半>	2348
28146	星の子チョビン	478
21274	破裏拳ポリマー	3307
