work_id	title	favorites_count
25670	『BLEACH』護廷十三隊侵軍篇	29859
25671	『BLEACH』死神代行消失篇	34079
10412	APPLESEED	13515
11458	ASTROBOY 鉄腕アトム 特別編：輝ける地球 ～あなたは青く、美しい…～	2177
10940	BECK	19018
22051	BLEACH	165918
10784	BURN-UP SCRAMBLE	2147
21092	GANTZ (オンエア版)	19281
20892	Get Ride！アムドライバー	7087
10333	GIRLSブラボー first season	11757
10037	HAPPY☆LESSON THE FINAL	2416
24278	JAM Project LIVE 震撼. Return to the Chaos.	712
10962	LOVE・LOVE?	5139
10833	MADLAX	16449
11085	OVA　Wind ―a breath of heart―	1581
10389	PARASITE DOLLS	5687
10830	Phantom-PHANTOM THE ANIMATION	6112
28040	Ｒｅ：キューティーハニー「人」の巻	1259
28039	Ｒｅ：キューティーハニー「地」の巻	1153
28038	Ｒｅ：キューティーハニー「天」の巻	2079
10048	tactics	21250
27147	The World of GOLDEN EGGS	10896
10260	ToHeart Remember my memories	7923
10978	Ｗ ～ウィッシュ～	2081
10220	Wind -a breath of heart-	2680
23987	アズサ、お手伝いします!	2799
25132	イノセンス	21680
22516	エリア88	9310
21868	エルフェンリート	57433
22784	おジャ魔女どれみナ・イ・ショ	22645
10467	お伽草子	8633
10874	カレーの国のコバ～ル	322
29001	きかんしゃトーマス（シリーズ7）	143
22952	ギャラクシーエンジェルX	4359
26153	キン肉マンⅡ世 ULTIMATE MUSCLE	1831
10297	グレネーダー ほほえみの閃士	4643
20210	ケロロ軍曹 1stシーズン	48017
10972	げんしけん	23708
25032	こちら葛飾区亀有公園前派出所TVスペシャル　特殊刑事壊滅！？檸檬と謎の盗賊団！	1920
25033	こちら葛飾区亀有公園前派出所TVスペシャル　両津家三代、黄金郷への珍道中！	1716
23261	この醜くも美しい世界	8390
11096	サクラ大戦　ル・ヌーヴォー・巴里	9854
23422	サクラ大戦 帝国歌劇団・花組 2004年新春歌謡ショウ「歌え♪花組」	1183
23423	サクラ大戦 帝国歌劇団・花組 スーパー歌謡ショウ「新西遊記」	1096
10686	サムライ7	13104
10703	サムライチャンプルー	44856
11032	ジパング	17610
11033	スクールランブル	18964
23706	スチームボーイ	14109
26559	ストラトス・フォー　CODE:X-1/X-2	2413
28374	ゾイド フューザーズ	1630
20951	テイルズ オブ ファンタジア THE ANIMATION	11593
26923	デュエル・マスターズ チャージ	897
22196	トップをねらえ2！	22498
23224	トランスフォーマー スーパーリンク	2713
10200	ナースウィッチ小麦ちゃんマジカルてZ	2689
24471	ニニンがシノブ伝	7533
22219	ヒカルの碁スペシャル　北斗杯への道	17920
10960	ヒットをねらえ！	2190
11528	ファンタジックチルドレン	6954
11031	ふたりはプリキュア	40760
28440	プチプチ・アニメ　ジャム・ザ・ハウスネイル vol.３	886
10924	ブラック・ジャック	22977
23927	マインド・ゲーム	2763
10295	まかせてイルか!	1165
10261	まじかるカナン	4547
20046	マリア様がみてる	21498
20047	マリア様がみてる～春～	8460
10390	みさきクロニクル～ダイバージェンス・イヴ～	3052
23381	モンキー・パンチ漫画活動大写真	926
26772	モンキーターン	9727
26773	モンキーターンV	6513
23637	ゆめりあ	2119
24529	リングにかけろ１	3717
21773	ルパン三世TVSP #16 盗まれたルパン～コピーキャットは真夏の蝶～	6247
28190	レジェンズ ～甦る竜王伝説～	3795
20284	ローゼンメイデン	45803
27446	ロックマンエグゼ ストリーム	2729
22923	ワンピース フォクシー海賊団編	20327
22918	ワンピース 海軍要塞編	20342
26992	ワンピース 呪われた聖剣	2091
23912	愛してるぜベイベ★★	11725
10676	雲のむこう、約束の場所	28117
28947	映画クレヨンしんちゃん　嵐を呼ぶ！夕陽のカスカベボーイズ	1167
21669	王ドロボウJING in Seventh Heaven	7225
10036	下級生2　～瞳の中の少女たち～	5860
11071	夏色の砂時計	2480
10926	火の鳥	12123
10927	火の鳥 羽衣編	5376
23260	花右京メイド隊 La Verite	4891
22170	学園アリス	27225
10603	巌窟王	28800
10388	月は東に日は西に　～Operation Sanctuary～	3859
10192	月詠 －MOON PHASE－	12319
10777	光と水のダフネ	7807
10992	攻殻機動隊 S.A.C. 2nd GIG	44942
10082	今日からマ王！　第１シリーズ	39689
10575	砂ぼうず	13938
10496	最遊記 RELOAD GUNLOCK	14694
27087	十兵衛ちゃん2 -シベリア柳生の逆襲-	2186
25057	春を抱いていた Ⅰ	6371
25058	春を抱いていた Ⅱ	3605
10047	神魂合体ゴーダンナー!! SECOND SEASON	5561
10298	神無月の巫女	17634
23312	戦争童話集「小さい潜水艦に恋をしたでかすぎるクジラの話」	601
10028	双恋	5118
10702	蒼穹のファフナー	56367
10046	超重神グラヴィオンツヴァイ	7187
10958	超変身コス∞プレイヤー	2576
22815	鉄人28号	4741
24661	天上天下	11561
24233	頭文字[イニシャル]D Battle Stage2	14177
24232	頭文字[イニシャル]D Fourth Stage	32906
24231	頭文字[イニシャル]D to the Next Stage プロジェクトDへ向けて	14091
20158	舞-HiME	13497
10373	風人物語	3835
10093	忘却の旋律	4031
10287	北へ。～Diamond Dust Drops～	3543
21289	魔法少女リリカルなのは	41561
21029	魔法少女隊アルス	8856
10250	妄想代理人	48579
28423	勇午 ～交渉人～	2370
21963	遊☆戯☆王デュエルモンスターズGX	36575
11174	陸奥圓明流外伝 修羅の刻	14501
10977	Φなる・あぷろーち	5525
