work_id	title	favorites_count
23508	アラビアンナイト　シンドバッドの冒険	773
10304	ガンバの冒険	8905
21923	グレートマジンガー対ゲッターロボ	3180
21921	グレートマジンガー対ゲッターロボＧ　空中大激突	2776
24818	ゲッターロボＧ	3499
21271	タイムボカン	2829
25479	ちいさなジャンボ	96
20136	フランダースの犬	6472
23500	みつばちマーヤの冒険	869
21477	宇宙の騎士テッカマン	3571
21922	宇宙円盤大戦争	1685
23357	元祖・天才バカボン	2147
26235	鋼鉄ジーグ	1981
10378	勇者ライディーン	8499
