work_id	title	favorites_count
24109	あしたへアタック！	641
20189	あらいぐまラスカル	6887
23536	おれは鉄兵	453
23512	シートン動物記　くまの子ジャッキー	791
26180	ジェッターマルス	403
21273	タイムボカンシリーズ　ヤッターマン	5295
25480	バラの花とジョー	127
10859	ルパン三世 PART2	18073
23300	一発貫太くん	878
28383	宇宙戦艦ヤマト 劇場版	1681
23363	家なき子	1875
23324	劇場版 新 巨人の星	866
27709	合身戦隊メカンダーロボ	873
24061	若草のシャルロット	896
23516	女王陛下のプティアンジェ	1276
23388	新・巨人の星	2012
23517	超合体魔術ロボ　ギンガイザー	1164
23489	風船少女テンプルちゃん	577
26233	惑星ロボ ダンガードA	1126
