work_id	title	favorites_count
23493	『マッハＧｏＧｏＧｏ』　（‘９７年版）	1252
11322	BURN-UP EXCESS バーンナップ エクセス	2616
11060	EAT-MAN	6065
11061	EAT-MAN’98	3970
23242	HARELUYA Ⅱ BØY	6880
11040	HAUNTEDじゃんくしょん	2533
24575	OVA　それゆけ！宇宙戦艦ヤマモト・ヨーコⅡ	2595
23267	OVA バトルアスリーテス大運動会	4443
23280	TVシリーズ　新・天地無用！	6776
10138	VS騎士ラムネ&40FRESH	5940
11142	ヴァリアブル・ジオ	3660
28317	ヴァンパイアハンター THE ANIMATED SERIES	3163
10690	エルフを狩るモノたち SECOND IMPRESSION	4302
24820	キューティーハニーF	7952
24692	ゲゲゲの鬼太郎　おばけナイター	2531
24693	ゲゲゲの鬼太郎　妖怪特急　まぼろしの汽車	2663
29009	ケロケロちゃいむ	2996
21441	こちら葛飾区亀有公園前派出所 噂の海パン刑事登場／ハイパー小学生VS両津／部長よ！あれがパリの灯だ／激突！神VS両津	4748
22050	さくらももこ劇場　コジコジ	15126
11093	サクラ大戦 ～桜華絢爛～	17492
23409	サクラ大戦 歌謡ショウ 帝国歌劇団・花組特別公演「愛ゆえに」	2461
24073	ジャングル大帝　劇場版（1997）	1345
10278	スレイヤーズＴＲＹ	14508
10017	スレイヤーズぐれえと	9660
25220	ドラゴンボールＧＴ 悟空外伝！ 勇気の証しは四星球	7839
11064	ネクスト戦記　EHRGEIZ(エーアガイツ)	1326
26532	フォトン	1708
28701	ポケットモンスター（1997）	7147
21771	ルパン三世TVSP #09 ワルサーＰ３８	7939
21729	るろうに剣心 ‐明治剣客浪漫譚‐維新志士への鎮魂歌	12646
21048	旭日の艦隊	13323
28940	映画クレヨンしんちゃん　暗黒タマタマ大追跡	1614
23928	永久家族	2516
23929	音響生命体 ノイズマン	2015
10402	機動戦艦ナデシコ	43264
10253	吸血姫美夕Vampire Princess Miyu	11627
24821	金田一少年の事件簿	27401
24822	金田一少年の事件簿 死神病院殺人事件	8320
21232	劇場版　フランダースの犬	3561
10717	剣風伝奇　ベルセルク	22975
10403	元祖 爆れつハンター	6295
22035	少女革命ウテナ	44762
11408	新・湘南爆走族 荒くれKNIGHT	4890
28228	新世紀エヴァンゲリオン劇場版　Air／まごころを、君に	16277
10868	赤ちゃんと僕	3848
24710	地獄先生ぬ～べ～　恐怖の夏休み！！妖しの海の伝説！	4057
24709	地獄先生ぬ～べ～　午前０時ぬ～べ～死す！	4214
11527	中華一番！	18088
22663	沈黙の艦隊 VOYAGE2	6270
22664	沈黙の艦隊 VOYAGE3	6367
11214	電脳戦隊ヴギィ’ズ・エンジェル	1256
23403	忍ペンまん丸	3625
10921	白鯨伝説	2935
25719	夢のクレヨン王国	12989
21991	勇者王ガオガイガー	26424
11042	竜機伝承	1609
27262	烈火の炎	12256
