work_id	title	favorites_count
24939	ＦＵＴＵＲＥ　ＷＡＲ　１９８Ｘ年	1100
26161	The♡かぼちゃワイン	2905
26162	The♡かぼちゃワイン おれとあいつの新婚旅行!?	1337
28833	アンドロメダ・ストーリーズ	602
22627	おちゃめ神物語 コロコロポロン	937
23911	おはよう！スパンク　劇場版	809
11294	ゲームセンターあらし	2343
23339	スペースアドベンチャー　コブラ	4773
10306	スペースコブラ	21887
11146	タイムボカンシリーズ　逆転イッパツマン	3562
24081	ドン・ドラキュラ	967
27931	トンデラハウスの大冒険	290
21239	パタリロ！	10051
23319	フクちゃん	784
20452	プロゴルファー猿｢82年版 プロゴルファー猿SP｣	1109
10438	ミンキーモモ SONG スペシャル 瞳の星座	1484
10740	よろしくメカドック	10002
10947	わが青春のアルカディア	6505
20475	銀河烈風バクシンガー	3349
23329	新・ど根性ガエル　ど根性夢枕	781
23501	新みつばちマーヤの冒険	430
10430	戦国魔神 ゴーショーグン(TV総集編)	1986
20626	超時空要塞マクロス	34648
20590	魔境伝説アクロバンチ	2538
10205	魔法のプリンセス ミンキーモモ	6294
23338	六神合体ゴッドマーズ劇場版	2460
