work_id	title	favorites_count
23395	あしたのジョー	6629
23325	アタックNo.1　富士見学園の新星	911
23326	アタックNo.1　涙の回転レシーブ	798
23327	アタックNo.1　涙の世界選手権	807
24086	クレオパトラ	662
23323	劇場版　巨人の星　宿命の対決	661
23322	劇場版　巨人の星　大リーグボール	672
23290	昆虫物語みなしごハッチ	2253
