work_id	title	favorites_count
10769	キューティーハニー	5077
23234	けろっこデメタン	631
26236	ドロロンえん魔くん	1727
23330	パンダコパンダ　雨ふりサーカスの巻	5066
21925	マジンガーＺ対デビルマン	4300
23392	空手バカ一代	2093
23361	荒野の少年イサム	1049
10987	山ねずみロッキーチャック	2983
23393	侍ジャイアンツ	3622
20037	新造人間キャシャーン	4617
