work_id	title	favorites_count
20286	A-Ko The VS ＜ヴァーサス＞「BLUE SIDE」	923
20285	A-Ko The VS ＜ヴァーサス＞「GRAY SIDE」	1047
11300	BE-BOP-HIGHSCHOOL	5855
24624	CYBER CITY OEDO 808	3218
10437	LIGHTNING TRAP LEINA & LAIKA	1173
10135	NG騎士ラムネ&40	9980
24718	RPG伝説ヘポイ	1338
11323	THE八犬伝	4167
10421	アイドル天使 ようこそようこ	3364
24502	ガタピシ	546
23498	キャッ党忍伝てやんでえ	5265
25242	コボちゃんスペシャル　秋がいっぱい！！	332
25504	サムとチップのはちゃめちゃ大レース	289
28358	ダーティペア 謀略の005便	1598
25218	ドラゴンボールＺ たったひとりの最終決戦 フリーザに挑んだＺ戦士孫悟空の父	8748
10115	ふしぎの海のナディア	46401
21751	ルパン三世TVSP #02 ヘミングウェイ・ペーパーの謎	6247
10057	ロードス島戦記	22273
23497	ロビンフッドの大冒険	1031
24915	悪魔くん　ようこそ悪魔ランドへ！！	1762
10364	機動警察パトレイバー　NEW OVA	25614
10919	三つ目がとおる	5955
20248	私のあしながおじさん	4199
10635	超音戦士ボーグマン Lovers Rain	2062
23078	八百八町表裏　化粧師【デジタルリマスター版】	1852
20137	平成天才バカボン	2660
10420	魔法のエンジェル スイートミント	1986
24938	魔法使いサリー（１９９０年）	1653
23080	夢魔子【デジタルリマスター版】	1231
21042	緑山高校　甲子園編	2352
