work_id	title	favorites_count
23371	Bugってハニー	1760
23316	Ｍｒ.ペンペン	588
23317	Ｍｒ.ペンペンⅡ	346
27263	がんばれ！キッカーズ	678
28996	きかんしゃトーマス（シリーズ2）	369
20319	キン肉マン ニューヨーク危機一髪！	1834
20320	キン肉マン 正義超人VS戦士超人	2003
24690	ゲゲゲの鬼太郎　激突！異次元妖怪の大反乱	2712
24689	ゲゲゲの鬼太郎　最強妖怪軍団！日本上陸！！	2799
24688	ゲゲゲの鬼太郎　妖怪大戦争	2935
11361	ドテラマン	1609
21738	ドラゴンボール	56899
27383	バリバリ伝説「PART I 筑波篇」	3505
27384	バリバリ伝説「PART II 鈴鹿篇」	2510
23526	ボスコアドベンチャー	602
10424	マシンロボ クロノスの大逆襲	6243
10820	メガゾーン23 PARTⅡ秘密く・だ・さ・い	6549
24065	ライオンブックスシリーズ 山太郎かえる	406
27984	ワンダービートスクランブル	261
20185	愛少女ポリアンナ物語	3924
11526	宇宙船サジタリウス	6063
10934	銀河探査２１００年　ボーダープラネット	646
26188	銀牙 流れ星銀	4501
23229	劇場版 世紀末救世主伝説 北斗の拳	3678
23342	劇場版　名探偵ホームズミセス・ハドソン人質事件の巻／ドーバー海峡の大空中戦の巻	7011
20447	三国志 Ⅱ 「天翔ける英雄たち」	2957
10061	時空の旅人	3641
11318	聖闘士星矢	24417
28552	蒼き流星SPTレイズナー ACT-I エイジ1996	1082
28553	蒼き流星SPTレイズナー ACT-II ル・カイン1999	962
28554	蒼き流星SPTレイズナー ACT-III 刻印2000	1660
28545	装甲騎兵ボトムズ ビッグバトル	1766
29137	装甲騎兵ボトムズ　再編集版	1576
10140	超獣機神ダンクーガ Song Special 獣戦機隊Songs	2547
10141	超獣機神ダンクーガ 失われた者たちへの鎮魂歌	4521
27149	魔法のアイドル パステルユーミ	1734
10060	迷宮物語	6409
