work_id	title	favorites_count
26072	「FINAL FANTASY BRAVE EXVIUS」THE MUSICAL	1021
25053	「PERSONA5 the Stage #2」	1435
23220	「ランウェイで笑って」ミニアニメ	4799
28082	『ヒプノシスマイク -Division Rap Battle-』Rule the Stage -track.2-	746
28083	『ヒプノシスマイク -Division Rap Battle-』Rule the Stage -track.3-	785
24313	『ヒプノシスマイク-Division Rap Battle-』Rhyme Anima	53665
24849	『家庭教師ヒットマンREBORN!』the STAGE -vs VARIA partⅡ-	1769
28336	『家庭教師ヒットマンREBORN!』the STAGE -隠し弾(SECRET BULLET)-	425
27647	【9/17 18時半公演】MANKAI STAGE『A3!』～Four Seasons LIVE 2020～	737
27648	【9/18 18時半公演】MANKAI STAGE『A3!』～Four Seasons LIVE 2020～	672
27649	【9/19 18時公演】MANKAI STAGE『A3!』～Four Seasons LIVE 2020～	653
27650	【9/20 17時 千秋楽公演】MANKAI STAGE『A3!』～Four Seasons LIVE 2020～	757
28520	【女性マスター】Fate/Grand Order THE STAGE -冠位時間神殿ソロモン-	635
28519	【男性マスター】Fate/Grand Order THE STAGE -冠位時間神殿ソロモン-	592
24267	100万の命の上に俺は立っている	79407
28676	2.5次元ダンスライブ TSUKIPRO STAGE キソセカイステージ：eins『ソラヲワタルカゼ』	193
26959	2.5次元ダンスライブ｢ALIVESTAGE」 Episode 3「『SCHOOL REVOLUTION』 Hello 神さま 僕はここにいる！」Ver.BLUE	408
26960	2.5次元ダンスライブ｢ALIVESTAGE」 Episode 3「『SCHOOL REVOLUTION』 Hello 神さま 僕はここにいる！」Ver.GREEN	412
26958	2.5次元ダンスライブ「S.Q.S」 Episode 5「篁志季消失事件」	422
28280	2.5次元ダンスライブ「ツキウタ。」ステージ第10幕『月歌奇譚 太極伝奇』ver.BLACK	285
28281	2.5次元ダンスライブ「ツキウタ。」ステージ第10幕『月歌奇譚 太極伝奇』ver.WHITE	262
23162	22/7	21780
23701	8P channel 7	1179
25589	8P channel 9	598
23157	A3!	42589
27354	angelaのミュージック・ワンダー★大サーカス 2019	193
24969	ARGONAVIS AAside ライブ・ロワイヤル・フェス2020	1332
25282	ARIA The CREPUSCOLO	11478
23915	BanG Dream! Argonavis 2nd LIVE「VOICE 星空の下の約束」Special Digest	2892
23764	BanG Dream! ガルパ☆ピコ ～大盛り～	7277
27895	BNA ビー・エヌ・エー	5659
25247	BURN THE WITCH	17896
24303	D4DJ　First Mix	12271
28679	DIALOGUE＋1st LIVE「ぼくたちのかくめい！オンライン」	168
28513	Fate/Grand Carnival 1st Season	11704
24035	GIBIATE	14671
26885	GREAT PRETENDER	30250
24657	Hello! プリ☆チャンワールド	2682
23173	ID:INVADED イド：インヴェイデッド	57861
27100	Identity V STAGE Episode3『Cry for the moon』Side:H	870
27099	Identity V STAGE Episode3『Cry for the moon』Side:S	947
26562	ITO MIKU 5th Live Miku's Adventures 2019 ～PopSkip Life～	883
24183	KING OF PRISM ALL STARS -プリズムショー☆ベストテン-　Over The Rainbowルート	5358
24184	KING OF PRISM ALL STARS -プリズムショー☆ベストテン-　ストリートルート	4754
24185	KING OF PRISM ALL STARS -プリズムショー☆ベストテン-　ハッピールート	4763
24068	Lapis Re:LiGHTs　ラピスリライツ	23557
25462	LISTENERS リスナーズ	5966
26725	LoveLive! Series 9th Anniversary ラブライブ！フェス	3667
25942	MANKAI STAGE『A3!』～AUTUMN 2020～	2853
25943	MANKAI STAGE『A3!』～WINTER 2020～	2675
27416	Mimori Suzuko Live 2020「mimokokoromo」	113
24970	MixChannel Presents ARGONAVIS Special Live -Starry Line-	1017
23562	number24	11479
24741	One Room サードシーズン	17092
25388	planetarian～雪圏球（スノーグローブ）～	10946
24659	Pripara Friendship 2020 パラダイストレイン！-昼公演-	2985
24567	PSYCHO-PASS サイコパス 3 FIRST INSPECTOR 編集版	38814
23171	Re:ゼロから始める異世界生活	193389
24024	Re:ゼロから始める異世界生活　2nd season	224319
25945	RICE on STAGE「ラブ米」～Rice will come again～	362
24675	SDガンダムワールド 三国創傑伝	4311
24419	SHOW BY ROCK!! STARS!!	9947
23152	SHOW BY ROCK!!ましゅまいれっしゅ!!	13192
28460	Spookiz Season 4／スプーキッズ　シーズン4	81
24459	TVアニメ「ゲキドル」	8078
24113	TVアニメ『かくしごと』Webラジオ「カクシゴトーク」	3135
24094	VART-声優たちの新たな挑戦-	5118
24374	WEBアニメ アイカツオンパレード！	6401
23191	アイドリッシュセブン Second BEAT!	36759
25269	アクダマドライブ	43609
25333	アサルトリリィ BOUQUET	22256
24308	アニメ　カピバラさん	4007
23877	アルゴナビス from BanG Dream!	10530
24799	アルテ	24351
28932	イエスかノーか半分か	5530
23755	イエスタデイをうたって	50856
