work_id	title	favorites_count
23391	アタックNo.1	2897
10920	どろろ	9263
23233	ハクション大魔王	2909
24637	空飛ぶゆうれい船	957
23320	劇場版　巨人の星　血ぞめの決勝戦	648
23321	劇場版　巨人の星　行け行け飛雄馬	668
23299	紅三四郎	651
24085	千夜一夜物語	1268
