work_id	title	favorites_count
10097	“文学少女” メモワールⅠ夢見る少女の前奏曲(プレリュード)-	4276
10483	“文学少女”メモワールⅢ恋する乙女の狂想曲(ラプソディ)-	3149
10482	“文学少女”メモワールⅡソラ舞う天使の鎮魂曲(レクイエム)-	2876
20333	Angel Beats!	168727
21428	Animelo Summer Live 2010 -evolution-	5096
22327	BLACK LAGOON　Roberta's Blood Trail	48982
11592	COBRA THE ANIMATION	10630
11554	DOG DAYS	27305
20963	FAIRY TAIL　第49話～第72話	26202
10516	FORTUNE ARTERIAL　赤い約束	14953
27159	GA 芸術科アートデザインクラス OVA　青空が描きたい	3754
10085	ＧＩＡＮＴ ＫＩＬＬＩＮＧ	22150
22749	kiss×sis	45828
10145	OVA 『ToHeart2 adnext』	4197
10142	OVA 『うたわれるもの』	18416
28141	OVA　殿といっしょ	752
10610	Panty&Stocking with Garterbelt	47251
10489	Peeping Life(ピーピング・ライフ)-The Perfect Emotion-	1545
24157	REDLINE	8130
20621	STAR DRIVER 輝きのタクト	33832
10876	WORKING!!	108498
25357	アイアンマン　シーズン１	2742
10965	あそびにいくヨ！	17915
20271	アマガミSS	60180
23217	イヴの時間 劇場版	20824
10153	いちばんうしろの大魔王	27645
10506	いっしょにすりーぴんぐ	3358
10505	いっしょにとれーにんぐ026	2927
11287	イナズマイレブン　世界への挑戦!!編	30569
27539	いばらの王 -King of Thorn-	4687
25358	ウルヴァリン	1501
10322	えむえむっ！	21288
10728	おおかみかくし	19620
10670	オオカミさんと七人の仲間たち	22459
21034	おおきく振りかぶって～夏の大会編～	26471
27730	オープン・シーズン3 森の仲間とゆかいなサーカス	185
21472	おとめ妖怪 ざくろ	23812
23345	おまえ うまそうだな	4096
24948	カラフル	12254
29005	きかんしゃトーマス（シリーズ13）	42
26119	キメゾーの「決まり文句じゃキマらねぇ。」第1シリーズ	150
27643	ギャグマンガ日和＋	9712
10446	くるねこ 新シーズン	4463
20329	けいおん！！	119787
25381	こびと観察入門１	3378
23433	サクラ大戦 帝都花組ライブ2010	1246
23434	サクラ大戦 巴里花組・紐育星組ライブ2010 ～可憐な花々 煌めく星々～	1022
10828	ジャスティーン	1403
10128	ストライクウィッチーズ2	24251
20712	セキレイ～Pure Engagement～	15753
23600	ソ・ラ・ノ・ヲ・ト	26340
23256	そふてにっ	2587
10523	そらのおとしものf	18758
22971	それでも町は廻っている	32421
10219	たまゆら	22779
10671	ダンス イン ザ ヴァンパイアバンド	18655
24147	ちえりとチェリー	954
25951	ちゅーぶら!!	3430
20953	テイルズ オブ シンフォニア THE ANIMATION　テセアラ編	10365
28242	テガミバチREVERSE	7096
24403	デジモンクロスウォーズ	6601
10129	デッドマン・ワンダーランド	37054
26925	デュエル・マスターズ クロスショック	613
10009	デュラララ!!	115198
10109	とある科学の超電磁砲 OVA	56115
10108	とある魔術の禁書目録Ⅱ	90209
24950	ドグラ・マグラ	2417
22505	ドラゴンボール　超サイヤ人絶滅計画	14510
10560	トランスフォーマー アニメイテッド	2451
29074	ぬらりひょんの孫	21043
11198	のだめカンタービレ　フィナーレ	20927
21098	ハートキャッチプリキュア！	28580
10011	バカとテストと召喚獣	93301
21980	バクマン。第1シリーズ	35661
27991	はなかっぱ	1316
20146	はなまる幼稚園	14744
21439	ひだまりスケッチ×☆☆☆	13007
23951	プランゼット	1226
10354	ヘタリア　World Series	21203
22630	ぼく、オタリーマン。	3276
28704	ポケットモンスター ベストウイッシュ	3871
28550	ボトムズファインダー	1056
23846	マリー＆ガリー ver.2.0	4384
24907	マルドゥック・スクランブル 圧縮	8594
22619	みつどもえ	20305
20903	もっと To LOVEる-とらぶる-	33800
24895	やさいのようせい The Movie	2045
10218	ゆとりちゃん	1914
10531	ヨスガノソラ	61086
28348	ヨスガノソラ 一部規制解除版	23538
23531	リタとナントカ	609
24531	リングにかけろ１ 影道編	1867
21767	ルパン三世TVSP #21 the Last Job	6250
24127	ワンピース マリンフォード編	31263
10472	異世界の聖機師物語	41537
10719	一騎当千 XTREME XECUTOR	10394
23609	宇宙ショーへようこそ	3561
28953	映画クレヨンしんちゃん　超時空！嵐を呼ぶオラの花嫁	1099
22061	映画ハートキャッチプリキュア！花の都でファッションショー…ですか!?	10061
22060	映画プリキュアオールスターズDX2 希望の光☆レインボージュエルを守れ！	8922
10642	俺の妹がこんなに可愛いわけがない	88339
20629	家庭教師ヒットマンREBORN！Ｉ世ファミリー編	25516
20631	家庭教師ヒットマンREBORN！未来決戦編	26080
22632	課長の恋	6542
21567	会長はメイド様！	54217
10447	怪盗レーニャ	839
11199	海月姫	15365
10984	学園黙示録ハイスクールオブザデッド	58917
11154	銀幕ヘタリア　Ａxis Ｐowers Ｐaint it, Ｗhite（白くぬれ！）	13769
28979	劇場版 きかんしゃトーマス 伝説の英雄	135
