work_id	title	favorites_count
28034	ＢＡＤＢＯＹＳ２	837
25918	BLUE SEED	7816
10889	ＧＡＴＣＨＡＭＡＮ	1630
27605	KEY THE METAL IDOL	4786
10432	MINKY MOMO in 旅立ちの駅	1766
23616	TVA　逮捕しちゃうぞ	17058
10242	エンゼルコップ	2436
10271	おいら宇宙の探鉱夫	1567
10272	おたくの星座 Ⅰ・ⅡAN ADVENTURE IN THE OTAKU GALAXY	723
25495	けろけろけろっぴのぼくたちのたからもの	311
25241	コボちゃんスペシャル　祭りがいっぱい！	290
11405	ストリートファイターⅡ MOVIE	7025
26108	スラムダンク 決意の湘北バスケ部	6049
20499	ダーティペアFLASH	4241
27270	とっても！ラッキーマン	4017
25510	パティ＆ジミーの君こそスーパースター！	85
10273	マーズ	1652
25498	マイメロディのオオカミさんにきをつけて	907
20597	マクロス7	42796
10270	マップス	2775
20628	ママレード・ボーイ	22381
21755	ルパン三世TVSP #06 燃えよ斬鉄剣	7567
23374	レッドバロン	1232
27685	ロックマン USA	826
11145	宇宙の騎士テッカマンブレードⅡ	4177
28937	映画クレヨンしんちゃん　ブリブリ王国の秘宝	1072
10502	花子さんがきた	8575
27978	鬼がら	151
20239	銀河英雄伝説　本伝・第3期	18286
23096	景山民夫のダブルファンタジー「サイケデリック航空【デジタルリマスター版】」	900
23097	景山民夫のダブルファンタジー「南洋ホテル【デジタルリマスター版】」	1516
11051	劇場版 美少女戦士セーラームーンS	22505
11053	劇場版スラムダンク	13827
11054	劇場版スラムダンク　全国制覇だ！桜木花道	12369
20252	七つの海のティコ	8656
28041	新・キューティーハニー	2106
11486	新世紀GPX サイバーフォーミュラZERO	11854
10837	青空少女隊	3665
24878	赤ずきんチャチャ	15141
22624	装甲騎兵ボトムズ　赫奕たる異端	7173
23297	白雪姫の伝説	1119
24432	美少女戦士セーラームーンS	25239
10795	魔法騎士レイアース	54542
21416	無責任艦長タイラー特別編　ひとりぼっちの戦争	4950
22962	幽☆遊☆白書 冥界死闘篇 炎の絆	13870
